Country,Edu,Sex,Age,px,lx,dx,Lx,Tx,ex.derived,ex.original,diff
EE,middle,M,36,0.9977751394292046,97768,217,97660,3733947,38.191913509532775,38.2,0.008086490467228202
EE,middle,M,37,0.997566803759017,97551,238,97432,3636287,37.27575319576427,37.3,0.024246804235730224
EE,middle,M,38,0.9973418499803512,97313,259,97184,3538855,36.36569625846495,36.3,-0.06569625846495342
EE,middle,M,39,0.9972342651358961,97054,268,96920,3441671,35.461402930327445,35.5,0.03859706967255505
EE,middle,M,40,0.9972724619824838,96786,264,96654,3344751,34.55821089827041,34.5,-0.05821089827040993
EE,middle,M,41,0.9970473409661135,96522,285,96380,3248097,33.65136445577174,33.7,0.04863554422826155
EE,middle,M,42,0.9966958626080133,96237,318,96078,3151717,32.74953500213016,32.8,0.05046499786983816
EE,middle,M,43,0.9964695060941542,95919,339,95750,3055639,31.85645179787112,31.8,-0.056451797871119425
EE,middle,M,44,0.9960961374545001,95580,373,95394,2959889,30.96766059845156,30.9,-0.06766059845156036
EE,middle,M,45,0.995704705254296,95207,409,95002,2864495,30.087020912327876,30.1,0.012979087672125189
EE,middle,M,46,0.9952984023689999,94798,445,94576,2769493,29.214677524842298,29.2,-0.01467752484229834
EE,middle,M,47,0.9947288375655425,94353,498,94104,2674917,28.350100155797907,28.4,0.04989984420209126
EE,middle,M,48,0.9943312809572065,93855,532,93589,2580813,27.497874380693624,27.5,0.0021256193063763362
EE,middle,M,49,0.9938960395990428,93323,569,93038,2487224,26.651779304137243,26.6,-0.05177930413724141
EE,middle,M,50,0.9929320726951036,92754,656,92426,2394186,25.81221295038489,25.8,-0.012212950384888899
EE,middle,M,51,0.9918657314673159,92098,749,91724,2301760,24.99250798062933,25,0.007492019370669567
EE,middle,M,52,0.9908468510449502,91349,836,90931,2210036,24.193324502731283,24.2,0.006675497268716413
EE,middle,M,53,0.9894704405672915,90513,953,90036,2119105,23.4121617889143,23.4,-0.012161788914301752
EE,middle,M,54,0.9882276381812465,89560,1055,89032,2029069,22.655973648950425,22.6,-0.05597364895042389
EE,middle,M,55,0.9873890249172349,88505,1116,87947,1940037,21.920083611095418,21.9,-0.02008361109541923
EE,middle,M,56,0.9865364162666832,87389,1176,86801,1852090,21.193628488711393,21.2,0.006371511288605802
EE,middle,M,57,0.9853888878554882,86213,1260,85583,1765289,20.47590270608841,20.5,0.024097293911591322
EE,middle,M,58,0.9842622163121026,84953,1337,84284,1679706,19.77217991124504,19.8,0.027820088754960892
EE,middle,M,59,0.9834305709274557,83616,1385,82924,1595422,19.080343474933027,19.1,0.01965652506697424
EE,middle,M,60,0.9823662906748858,82231,1450,81506,1512498,18.393282338777347,18.3,-0.09328233877734604
EE,middle,M,61,0.9804684847752333,80781,1578,79992,1430992,17.714462559265172,17.7,-0.014462559265172814
EE,middle,M,62,0.9782731830651025,79203,1721,78342,1351000,17.05743469313031,17.1,0.04256530686969029
EE,middle,M,63,0.9762700948371756,77482,1839,76562,1272658,16.425208435507603,16.4,-0.02520843550760432
EE,middle,M,64,0.9739132159023229,75643,1973,74656,1196096,15.812381846304351,15.8,-0.012381846304350574
EE,middle,M,65,0.9715589606889921,73670,2095,72622,1121440,15.222478620876883,15.2,-0.02247862087688368
EE,middle,M,66,0.9696013641825302,71575,2176,70487,1048818,14.653412504366049,14.6,-0.05341250436604916
EE,middle,M,67,0.9671749016940177,69399,2278,68260,978331,14.09719160218447,14.1,0.002808397815529773
EE,middle,M,68,0.9645389584819164,67121,2380,65931,910071,13.55866271360677,13.6,0.04133728639322953
EE,middle,M,69,0.9627989856840832,64741,2409,63536,844140,13.038723529139185,13,-0.038723529139184976
EE,middle,M,70,0.9612994642452936,62332,2412,61126,780604,12.523326702175448,12.5,-0.023326702175447522
EE,middle,M,71,0.959137727362943,59920,2448,58696,719478,12.007309746328438,12,-0.0073097463284383934
EE,middle,M,72,0.9565615240186642,57472,2497,56224,660782,11.497459632516703,11.5,0.0025403674832968903
EE,middle,M,73,0.954009053245638,54975,2528,53711,604558,10.996962255570715,11,0.003037744429285283
EE,middle,M,74,0.9509451400239657,52447,2573,51160,550847,10.502926764161916,10.5,-0.0029267641619163953
EE,middle,M,75,0.9475346810196286,49874,2617,48566,499687,10.018987849380439,10,-0.01898784938043896
EE,middle,M,76,0.944008062463943,47257,2646,45934,451121,9.546120151511944,9.5,-0.046120151511944485
EE,middle,M,77,0.9393850637712696,44611,2704,43259,405187,9.082670193450046,9,-0.08267019345004556
